Bike,Description,Price,Year,Location,State,Listed,Source,Link,Category_dual.sport,Category_enduro.bikes,Category_mini.bikes,Category_motocross.bikes,Category_trail.bikes
YZ450F,"2006 Yamaha YZ 450F2006 YZ 450F. Fresh rebuild (10 hours).5 angle Valve Job W/ Hot Cams. Factory connection Forks and Shock. FMF Power Core 4 and Power Bomb. New Dirt Star Wheels W/ Blue Hubs and New spokes. All new Plastics, Fresh Pirelli Scorpions and xtra set of new ones. Oversize Front Rotor. New Radiators. Bike is in Excelent Shape.","$3,300",2006,Corona,CA,07/30/17 12:00 am (12 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122796434),0,0,0,1,0
RMZ 450,"2012 Suzuki RM-Z 4502012 rmz 450. Well maintained and clean bike. Full yoshi exhaust, dress up kit, forks seals just redone, new chain, oil just changed 3,350 obo","$3,350",2012,Sadieville,KY,07/30/17 12:00 am (12 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122796622),0,0,0,1,0
KTM 125 SX,"2007 KTM 125 SXbrand new tires (mx52 on front and star cross in rear) the other day with one ride on them front still has nipples, resealed forks, new foot tusk pegs, carbon fiber engine cover, the orange shifter, after market KTM sprocket oring chain, new twin air filter, and metal skid plate. Top end was done about a year ago but it hasnt had more then 5 hours put on it since then. Im sure there is more, only thing wrong with it is the pipe has a dent but I have a pipe gaurd Ill throw in if you want it. …","$2,800",2007,Loganville,GA,07/30/17 12:00 am (12 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122797106),0,0,0,1,0
YZ250F,"2017 Yamaha YZ 250FThis is a brand new 2017 Yamaha YZ250F. I bought it back in January of this year and have ridden it 3 times. It still has original tires, and oil and filters were changed after the first ride. The only reason I am selling the bike is because I received a job and wont be able to take the bike with me. All the pictures show how brand new this bike is and the great condition it is in. The tires still have full tread. Extras with the bike are: Extra Maxima Oil / Oil Filters Air Filter / Air …","$6,600",2017,Scottsdale,AZ,08/11/17 12:03 pm (5 hours ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122797150),0,0,0,1,0
KX 450F,"2015 Kawasaki KX 450FBrand new 2015 model kx 450f for sale. Bike done less than 2hours. Title,manual,performance plugs and air suspension pump in hand. Call or text 870 318 9677 Wynne Arkansas","$5,300",2015,Wynne,AR,08/11/17 12:03 pm (5 hours ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122800551),0,0,0,1,0
CRF250R,2010 Honda CRF 250RGreat running Honda CRF250R. This bike runs extremely well and has been maintained extremely well. Both oils have been changed every 10 hours of riding. Ive ridden this bike a total of 35 hours. This bike has a very clean title and hasnt been taken to any place other place other than Four Peaks Trail. I will throw in a hitch dirt bike carrier. This attaches to the hitch of any vehicle as long as your tongue weight doesnt exceed 300 lbs. (assuming the bike and carrier are fully loaded) Please …,"$3,700",2010,Scottsdale,AZ,07/31/17 12:00 am (11 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122802555),0,0,0,1,0
KTM 250 SX-F,"2015 KTM 250 SX-F2015 KTM 250SXF Asking price: $3500 Info: This 2015 KTM 250SXF is orange black and white in color. Kept in a clean and safe environment. Additional info: Engine type: single cylinder, four-stroke Engine displacement: 249. 91 mL Bore Stroke: 78mm x 52.3 Cooling: liquid cooled Fuel system: electronic fuel injection Ignition: contact list, controlled, and trick ignition system with digital ignition timing adjustment Starting system: electric starter Transmission: six speed, claw shifted Final …","$3,500",2015,La Canada Flintridge,CA,08/11/17 12:04 pm (5 hours ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122804017),0,0,0,1,0
KX 450F,"2013 Kawasaki KX 450FThrowing my 2013 Kawasaki KX450F up for sale or trade. The bike is very clean and runs fantastic. Bought new from Roseville Kawasaki and has been well kept since. Has an FMF 4.1 slip on muffler which sounds and looks much better than the stock pipe (which will be included in sale) and all 3 of the factory map plugs to change the power characteristics of the bike. All of the graphics were installed by the dealer and are in good shape, the plastics show some wear. Oil and filter changed every …","$4,200",2013,Castro Valley,CA,07/31/17 12:00 am (11 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122804407),0,0,0,1,0
KX 450F,"2016 Kawasaki KX 450FSelling my kx450f Very low hours and very well maintained Brand new golden tires front and back Fmf power core 4 silencer ASV levers Acerbis chain gaurd Custom wrap Comes with fork pump, mapping chips, and extra air filter","$5,500",2016,Kalispell,MT,07/31/17 12:00 am (11 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122804422),0,0,0,1,0
CRF 450R,2006 Honda CRF 450R2006 Honda crf450r Brand new Dunlop Geomax mx3s tires Brand new renthal sprockets and DID chain brand new front and rear brake pads Fresh oil chainge Pro action rebuilt suspension with new seals Bike also has a few extras Works connection skid plate Works connection clutch perch Performance exhaust Bike is in great shape and ready to ride - text with questions,"$2,800",2006,Oak Creek,WI,07/31/17 12:00 am (11 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122806310),0,0,0,1,0
KX250,2005 Kawasaki KX 2502005 Kawasaki kx250 2 stroke the motor has been rebuilt when they sent the motor back they put the wrong crank in it so it needs a crank but thats it. I also have the owners Manuel. $1500 cash only contact me if your seriously interested.,"$1,500",2005,Caldwell,OH,08/01/17 12:00 am (10 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122816174),0,0,0,1,0
YZ450F,"2007 Yamaha YZ 450F2007 Yz 450 $2,800.00 4 stroke runs on pump gas - no oil and gas mix . Adult ridden , very fast , nice clean bike. Yes I have the title and yes I am the second owner .","$2,800",2007,Huntley,IL,08/01/17 12:00 am (10 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122817840),0,0,0,1,0
RM125,"1999 Suzuki RM1251999 Suzuki RM125 for sale. Bills Pipe, VForce Reed Valve, Renthal Bars, Works frame guards. Low hours. Fork Seals and Shock recently serviced. Great Condition. Comes with Aluminum Stand. Ready to sell, Title in hand. Also for sale is the pictured Moto-Tote $250.00","$1,500",1999,Oviedo,FL,08/01/17 12:00 am (10 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122818241),0,0,0,1,0
KTM 250 SX,"2014 KTM 250 SXThis bike is like new, purchased in 2014 from Midway Cycles, rode twice and garage kept. Service completed every summer. No trades and cash only.","$3,995",2014,Decatur,AL,08/01/17 12:00 am (10 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122818434),0,0,0,1,1
KTM 250,"2014 KTM 250 SXThis bike is like new, purchased in 2014 from Midway Cycles, rode twice and garage kept. Service completed every summer. No trades and cash only.","$3,995",2014,Decatur,AL,08/01/17 12:00 am (10 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122818434),0,0,0,1,1
KX 450F,"2009 Kawasaki KX 450FYou will not find a better bike for this price. It is fuel injected and in great shape. The previous owners put low hours on the bike and because of my work I have not been able to ride as much as I would like and for that reason I have to sell it. **Due to upcoming training I must sell this bike as soon as possible. All maintenance is up to date, bike is overall in great condition (starts first or second kick). Recent work (All completed beginning of July): New Chain New Back Tire New Oil …","$2,500",2009,Fort Bragg,NC,08/02/17 12:00 am (9 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122830630),0,0,0,1,0
KX 450F,"2011 Kawasaki KX 450FKx450fi 2011 for sale 60 hours total Fresh top end 10 hours ago Maintained very well with proper oil / radiator fluid changes Air filter cleaned and changed every 2 rides KYB Suspension just serviced (oil and spring not air) Bike has some goodies on it Very fast/reliable engine! Needs nothing ready to ride! No tire kickers By appointment only, Im not a store If the ad is up then YES its still for sale I am EXTREMELY busy so Please only contact me if youre serious about buying this bike $3,000 …","$3,000",2011,Orlando,FL,08/03/17 12:00 am (8 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122835602),0,0,0,1,0
CRF250R,"2017 Honda CRF 250R2017 Honda CRF250R Runs great, no issues. Just had the valves adjusted. 910-eight one eight-7361 no trades, no shipping","$5,500",2017,Fayetteville,NC,08/03/17 12:00 am (8 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122841352),0,0,0,1,0
KX 450F,"2014 Kawasaki KX 450FI have a 2014 kx450 with less than 30 hours bought new installed hour meter immediantly. Black powdercoated frame extra plastics pro circuit waterpump cv4 radiator hoses almost new tire good chain sprocket oil changed every 4 hours bike is very well maintained and guarenteed nicer than most 14,15 or 16 450 for sale right now... call or text 909-645-4608","$5,000",2014,Yucaipa,CA,08/03/17 12:00 am (8 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122847753),0,0,0,1,0
CRF 450R,"2003 Honda CRF 450RVery low hours , adult ridden , Factory Connection suspension, billet aluminum hubs on Excel rims , over size rotor, tires , chain sprockets all in good shape , bike runs very good needs nothing.","$2,950",2003,Cumming,GA,08/03/17 12:00 am (8 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122849268),0,0,0,1,0
KTM 450 SX-F,"2012 KTM 450 SX-F2012 KTM 450 SX-F with about 20 total hours. I am the only owner, I bought it at Hattiesburg Cycles in Mississippi, havent had a lot of time to ride due to Navy life. Mostly Trail ridden so there are some scratches on plastics nothing major. Bike runs great back tire has about 50% left only issue. Brand new fork seals and brand new battery. E-start fires right up, only selling because I want to go get a couple 125 or 150 KTMS.","$4,000",2012,Chesapeake,VA,08/11/17 12:04 pm (5 hours ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122849296),0,0,0,1,0
YZ250F,"2009 Yamaha YZ 250FThis 2009 YZ250F is in good condition all around, never being raced before. Starts up on the the first kick and runs great. All of the regular maintenance was completed as needed. *2005 CRF250R , 2009 YZ250F, and other motocross gear (Helmets, neck braces, knee pads) also for sale by same owner. Please contact if interested. Title in hand.","$3,205",2009,Ocala,FL,08/03/17 12:00 am (8 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122849321),0,0,0,1,0
YZ450F,"2009 Yamaha YZ 450FThis 2009 YZ450F was bought new and has remained under the same owner. This bike has never been raced and is in great condition. It starts up fast and runs great. All of the regular maintenance has been completed as needed. *2005 CRF250R, 2009 YZ250F, and other motocross gear ( helmets, neck braces,. knee pads) also for sale by same owner. Please contact if interested. Scott Cameron - (352)425-0601. Alexander Cameron - (352)804-8026.","$3,475",2009,Ocala,FL,08/03/17 12:00 am (8 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122849345),0,0,0,1,0
CRF250R,2015 Honda CRF 250RIm letting my bike go because Im not riding as much I planned when I bought the bike so Im tired of making payments on it. Its been a good bike and Ive changed the oil after every other ride. *13 Hours *Never Wrecked *Lowering link is installed but I have all the old parts to swap back. *Radiator Brackets installed * New Handlebars with upgraded grips.,"$6,000",2015,Sacramento,CA,08/03/17 12:00 am (8 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122849711),0,0,0,1,0
RM125,"2001 Suzuki RM125Bored to 144 by Eric Gorr. Bottom and top end just replaced by a reputable builder in Austin. I have paperwork. Have ridden it twice since the work has been done. Pro taper bars, bills pipe, rmz front fender and plate with one ride on them, tires have about 6 hours on them, newish sprocket and chain, new OEM front plate and original front fender. Could use a front brake lever (still works) and left front fork guard is cracked but cant tell much with the decal on there. Bike is a blast to ride …","$2,000",2001,Austin,TX,08/04/17 12:00 am (7 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122859727),0,0,0,1,0
YZ125,"2014 Yamaha YZ 125Ready to ride, only owner, never raced, all stock","$3,500",2014,Kinmundy,IL,08/04/17 12:00 am (7 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122859864),0,0,0,1,0
KX 450F,"2015 Kawasaki KX 450F2015 KX450F 10hrs ride time excellent condition FMF MEGA BOMB EXHAUST SYSTEM moose radiator braces stainless oil filter NEVER RACED!! serviced 3 times ""oil change "" renthal oversized bars gripper seat and graphics","$4,500",2015,Bluefield,WV,08/05/17 12:00 am (6 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122866002),0,0,0,1,0
KX 500,1993 Kawasaki KX 500This is a very nice 1993 KX500. Bike looks and runs great.,"$1,099",1993,San Angelo,TX,08/05/17 12:00 am (6 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122869340),0,0,0,1,0
KTM 450 SX-F,2007 KTM 505 SX-FKTM runs great. Suspension work set up for 200 pound rider. I bought it to make a timber sled out of it. Medical condition forces me to sell my bikes.,"$2,900",2007,Pocatello,ID,08/06/17 12:00 am (5 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122873588),0,0,0,1,0
CRF 450R,2002 Honda CRF 450RVery hard to find rare Street legal 450 R! Low hours. Runs perfectly and ready to go. This street legal conversion is grandfatherd in due to the year of the bike. You wont have to worry about any issues with the DMV. Baja designs conversion with working lights turn signals etc... Desert tank. Brush guards. White Brothers Exhaust. Metal skid plate. I dont have the original tank. New front tire. Rear tire is in very good condition. Only a few hours since the valves have been redone. Sprockets …,"$4,400",2002,Santa Ynez,CA,08/06/17 12:00 am (5 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122873939),0,0,0,1,0
YZ250F,"2011 Yamaha YZ 250F2011 Yamaha YZ250F MX bike that is almost new! This bike has maybe 2-3 hrs of ride time in our grass field at home and only to the track once to putts with the minis as he was afraid of the whole track thing! I purchased from a older guy that rode it once and it was too much so he let it sit, fortunatly he drained the carb so I just had to remove the tank and clean out and runs like new. This bike is seriously clean as a new one, no mods, no rev limiter hit etc etc. Let the pictures say the …","$4,250",2011,Issaquah,WA,08/06/17 12:00 am (5 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122877677),0,0,0,1,0
CRF250R,2012 Honda CRF 250RJust got motor rebuilt and only has a few hours on it. Suspension has about 8 hours on it and is set for 135 pounds. Add ons include: -Complete JMR/Factory Connection suspension -Hotcams stage 2 cam -Wiseco piston and rings -Vertex valves -Full Yoshimura exhaust system -Mika Metals Pro series Handlebars -Mika Metals Rear and counter sprockets -Dunlop 3s tires -Driven Brand oversized front brake disc -Galfer front and rear brake pads -GPI oversized radiators -GPI radiator hoses -Renthal chain …,"$3,500",2012,Enumclaw,WA,08/11/17 12:03 pm (5 hours ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122877781),0,0,0,1,0
KTM 450 SX-F,"2017 KTM 450 SX-FJust recently purchased but dont ride it often enough, never raced, just ridden on paths. Only 8 hours. Perfect condition. Call or text 2604020072 clean title in hand. Oil was changed every 2 hours","$7,500",2017,Huntertown,IN,08/06/17 12:00 am (5 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122877913),0,0,0,1,0
KX 450F,2014 Kawasaki KX 450This bike is in excellent condition. This comes with two sets of wheels and two sets of plastics. The bike does not have an hour meter on it but it has the original sprockets on it and Im guessing about 35 hours of ride time.,"$5,600",2014,Rush City,MN,08/06/17 12:00 am (5 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122878158),0,0,0,1,0
KX 450F,"2013 Kawasaki KX 450F10 hours on rebuilt motor and suspension, well maintained.","$4,500",2013,Boynton Beach,FL,08/06/17 12:00 am (5 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122878484),0,0,0,1,0
YZ450F,"2007 Yamaha YZ 450FBike runs great and has no mechanical issues, only selling because I bought a newer dual sport. Has a yoshimura pipe, comes with an extra 48-tooth rear sprocket and extra chain to fit (53-tooth sprocket currently mounted), an extra new-in-bag air filter, spare rear tube, and a triangle side stand.","$2,900",2007,Lancaster,CA,08/06/17 12:00 am (5 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122878748),0,0,0,1,0
KX 450F,"2011 Kawasaki KX 450FBike is ready to race, perfect conditions.","$3,500",2011,Chula Vista,CA,08/06/17 12:00 am (5 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122878770),0,0,0,1,0
